  163  | Timestamp: 0.737977  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=0}   mWidth:   320   mHeight:   321
  164  | Timestamp: 0.737983  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=200}   mWidth:   320   mHeight:   321
  165  | Timestamp: 0.737987  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   5   bounding box:   origin = ivec2:{x=210 y=360}; half extent = ivec2:{x=160 y=160}
  166  | Timestamp: 0.737993  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=200}   mWidth:   320   mHeight:   321   rootWidth:   1920   rootHeight:   1043
  167  | Timestamp: 0.738002  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelBottomImage_5
  168  | Timestamp: 0.738006  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=200}   mWidth:   320   mHeight:   321
  169  | Timestamp: 0.738012  | Thread: Game|   UiItemBase::CalculateVerticalAnchorPositions => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=200}   mWidth:   320   mHeight:   321
  170  | Timestamp: 0.738016  | Thread: Game|   UiItemBase::RebuildBoundingArea => uid:   5   bounding box:   origin = ivec2:{x=210 y=360}; half extent = ivec2:{x=160 y=160}
  171  | Timestamp: 0.738022  | Thread: Game|   UiItemBase::RebuildNormalizedTransform => uid:   5   mAbsoluteOrigin:   ivec2:{x=50 y=200}   mWidth:   320   mHeight:   321   rootWidth:   1920   rootHeight:   1043
  172  | Timestamp: 0.738030  | Thread: Game|   UiItemBase::UpdateDependentChildrenAnchorTransform => UiItem name:   DebugPanelArrowRightImage_6
  173  | Timestamp: 0.738034  | Thread: Game|   UiItemBase::CalculateHorizontalAnchorPositions => uid:   6   mAbsoluteOrigin:   ivec2:{x=35 y=0}   mWidth:   160   mHeight:   160
